Province_State,Country_Region,Latitude,Longitude
Wyoming,US,43.93522482,-110.5890801
Missouri,US,37.31728859,-91.96564727
Oklahoma,US,36.74777635,-101.4889765
Georgia,US,30.86392347,-83.91847289
Washington,US,46.9291895,-122.8290656
Georgia,US,31.45743864,-83.5236119
Oregon,US,45.46248721,-123.712066
Oklahoma,US,34.37288446,-98.92426619
New York,US,42.16852837,-76.30835812
Pennsylvania,US,41.77255149,-77.25433032
Mississippi,US,34.76872156,-88.90988194
Indiana,US,40.38872739,-86.89413959
Indiana,US,40.31123252,-86.05234925
Tennessee,US,35.501942,-89.73694895
Mississippi,US,34.74023475,-88.23917219
Texas,US,33.21339719,-94.96797273
Kentucky,US,36.8381152,-87.17878374
Minnesota,US,46.06996226,-94.89785296
South Dakota,US,43.19338568,-100.7195503
Connecticut,US,41.85853803,-72.3308481
Texas,US,31.40464436,-100.462443
New York,US,42.44945765,-76.47229843
Utah,US,40.44862644,-113.1295715
Montana,US,48.65577551,-111.6942414
Georgia,US,32.12059861,-82.32957247
New Mexico,US,34.64048375,-105.8508949
Georgia,US,34.91369188,-83.74107459999998
North Carolina,US,35.20383864,-82.79638423
Minnesota,US,45.77298854,-96.47062949
Texas,US,30.33432034,-97.7853562
Wisconsin,US,44.30360275,-91.35893614
Georgia,US,32.40422134,-82.56904553
Kentucky,US,36.80767017,-87.87333656
Kentucky,US,38.61056487,-85.33775972
Texas,US,31.0879489,-95.1367187
Georgia,US,33.03349196,-85.02812115
Tennessee,US,36.39026213,-86.16087954
Ohio,US,41.31735028,-80.76109643
West Virginia,US,39.11240885,-79.57053576
California,US,36.22026558,-118.8020203
Oklahoma,US,36.11939621,-95.94013939
Mississippi,US,34.64967704,-90.37481167
California,US,38.02644018,-119.9525093
Georgia,US,31.71612656,-83.62069378
South Dakota,US,43.3109081,-97.14865776
Alabama,US,33.28726072,-87.52556818
Ohio,US,40.44214695,-81.47226262
Michigan,US,43.46606813,-83.41897025
Georgia,US,32.67435595,-83.43078662
Idaho,US,42.35440512,-114.6685381
Texas,US,30.77031716,-94.37690895
West Virginia,US,39.46811972,-80.88772676
North Carolina,US,35.87147226,-76.17055253
Wyoming,US,41.2878183,-110.54757820000002
Utah,US,40.12491499,-109.5174415
New York,US,41.89027881,-74.26252104
Oregon,US,45.59073056,-118.7353826
Alaska,US,,
Arizona,US,,
Arkansas,US,,
California,US,,
Colorado,US,,
Connecticut,US,,
Delaware,US,,
Florida,US,,
Georgia,US,,
Hawaii,US,,
Idaho,US,,
Illinois,US,,
Indiana,US,,
Iowa,US,,
Kansas,US,,
Kentucky,US,,
Louisiana,US,,
Maine,US,,
Massachusetts,US,,
Michigan,US,,
Minnesota,US,,
Mississippi,US,,
Missouri,US,,
Montana,US,,
Nebraska,US,,
Nevada,US,,
New Hampshire,US,,
New Jersey,US,,
New Mexico,US,,
New York,US,,
Northern Mariana Islands,US,,
Ohio,US,,
Oklahoma,US,,
Oregon,US,,
Pennsylvania,US,,
Rhode Island,US,,
South Dakota,US,,
Tennessee,US,,
Utah,US,,
Vermont,US,,
Virginia,US,,
Washington,US,,
West Virginia,US,,
Wisconsin,US,,
Wyoming,US,,
Tennessee,US,36.10890856,-82.43709629
Arkansas,US,33.16887091,-92.59746952
Florida,US,30.04412971,-82.37497443
Georgia,US,34.82995757,-83.98967069
Indiana,US,39.62550777,-84.92497066
Iowa,US,41.0277278,-94.24234847
Kentucky,US,37.66166713,-87.94300009
Louisiana,US,32.83121059,-92.3749373
Mississippi,US,34.49162015,-89.00776006
New Jersey,US,40.65835409,-74.30680092
North Carolina,US,34.98960527,-80.52955873
Ohio,US,40.30016061,-83.37239023
Oregon,US,45.30915495,-118.0068979
Pennsylvania,US,40.96188846,-77.05996014
South Carolina,US,34.68835752,-81.61730349
South Dakota,US,42.83112163,-96.6557828
Tennessee,US,36.28590426,-83.83651902
Texas,US,32.73706798,-94.93999853
West Virginia,US,38.89285061,-80.23689136
Georgia,US,32.87920671,-84.30024826
Utah,US,40.1166722,-111.6657662
Texas,US,29.35739637,-99.76229172
Texas,US,29.89149232,-101.1525205
New Mexico,US,34.71669834,-106.8103733
Idaho,US,44.76728382,-115.5676773
Arkansas,US,35.58095779,-92.51295036
Iowa,US,40.75326764,-91.95017958
Michigan,US,42.25190229,-86.01939087
Tennessee,US,35.69864497,-85.45221699
Ohio,US,40.8554138,-84.59111700000003
Texas,US,32.56483801,-95.83766469
North Carolina,US,36.36880673,-78.40670845
Indiana,US,38.02658833,-87.58763124
Pennsylvania,US,41.40323442,-79.75845449
California,US,34.44465746,-119.0910613
Illinois,US,40.18417171,-87.73384359
Louisiana,US,29.83517605,-92.30292538
Indiana,US,39.8523352,-87.46160542
Louisiana,US,31.10884837,-93.18153838
Missouri,US,37.8457799,-94.34127305
Texas,US,28.79780988,-96.96813006
Indiana,US,39.42944561,-87.39169027
Wisconsin,US,46.05467334,-89.51719204
Virginia,US,36.73285734,-76.04566934
Florida,US,29.05858895,-81.18263252
Illinois,US,38.44272901,-87.84922065
Indiana,US,40.84704239,-85.79328272
Minnesota,US,44.28424356,-92.23121312
Kansas,US,38.95471985,-96.20350509
Oklahoma,US,35.96024096,-95.51911308
Washington,US,46.29180039999999,-123.4250831
North Carolina,US,35.78879266,-78.65249174
Florida,US,30.16548905,-84.39895211
Maine,US,44.4858305,-69.12061935
Alabama,US,33.80270512,-87.30027177
Georgia,US,34.73376362,-85.30165174
Texas,US,30.73872995,-95.57440968
Washington,US,46.23040051,-118.4775539
Texas,US,30.01058447,-95.99011759
Oregon,US,45.57894064,-117.18353799999998
North Dakota,US,48.36876964,-97.72574783
Mississippi,US,31.14971548,-90.10446654
Florida,US,30.64204028,-86.16935664
Georgia,US,33.78017694,-83.73552314
South Dakota,US,45.43019636,-100.0307514
Wisconsin,US,42.66858202,-88.54163073
Iowa,US,41.03064984,-92.40954728
North Dakota,US,48.22390169,-101.5436763
Georgia,US,31.05449097,-82.42224148
Georgia,US,33.41146451,-82.67795848
Illinois,US,40.84925021,-90.6147432
Indiana,US,40.34728141,-87.35602659
Iowa,US,41.33559454,-93.56007641
Kentucky,US,36.99903045,-86.42672751
Mississippi,US,32.35810271,-90.83352619
Missouri,US,38.76529479,-91.16124662
New Jersey,US,40.85951833,-74.99556527
New York,US,43.56173026,-73.8433699
North Carolina,US,36.39728256,-78.10652228
Ohio,US,39.42581994,-84.16557457
Pennsylvania,US,41.81304978,-79.26969577
Tennessee,US,35.6728299,-85.77969117
Virginia,US,38.90847745,-78.20280433
Indiana,US,38.08922676,-87.2716085
Utah,US,40.33110236,-111.1691419
Oregon,US,45.16292781,-121.1670954
Minnesota,US,44.02211116,-93.58720034
Wyoming,US,43.90451606,-107.68018700000002
Alabama,US,31.4092794,-88.20689944
Arkansas,US,35.976844,-94.21800746
Colorado,US,39.97015535,-103.202587
Florida,US,30.61359259,-85.66002461
Georgia,US,32.96711864,-82.79357039
Idaho,US,44.45275475,-116.7847688
Illinois,US,38.35309213,-89.40982703
Indiana,US,38.60219804,-86.1049363
Iowa,US,41.33577126,-91.71725711
Kentucky,US,37.75599461,-85.17407732
Louisiana,US,30.85288548,-90.03866652
Maine,US,45.01607142,-67.62813524
Maryland,US,39.60835778,-77.82002295
Minnesota,US,45.03864533,-92.88429635
Mississippi,US,33.28392041,-90.94196237
Missouri,US,37.96130078,-90.87948158
Nebraska,US,41.52815707,-96.22019892
New York,US,43.31153794,-73.43043448
North Carolina,US,35.83810081,-76.57299037
Ohio,US,39.45690571,-81.49121382
Oklahoma,US,36.71380786,-95.90514104
Oregon,US,45.55972701,-123.0955257
Pennsylvania,US,40.19208869,-80.24582867
Rhode Island,US,41.45961631,-71.61435303
Tennessee,US,36.29472368,-82.49454720000001
Texas,US,30.21498498,-96.40946246
Utah,US,37.3225,-113.4776
Vermont,US,44.27343241,-72.61604978
Virginia,US,36.72341572,-81.95666289
Wisconsin,US,43.36863664,-88.22974712
Nevada,US,40.66562265,-119.6631594
Michigan,US,42.253105,-83.83853204
North Carolina,US,36.23103603,-81.70033724
Minnesota,US,43.97823903,-94.61413846
Wisconsin,US,43.01833055,-88.30431188
Wisconsin,US,44.47068056,-88.96534501
Wisconsin,US,44.11324419,-89.24317107
Georgia,US,31.5521809,-81.91894878
Indiana,US,39.8633444,-85.01044989
Kentucky,US,36.80310688,-84.8251971
Michigan,US,42.278056,-83.37861099999998
Mississippi,US,31.64135687,-88.69573913
Nebraska,US,42.20934475,-97.11926964
New York,US,43.15494365,-77.02976528
North Carolina,US,35.36438125,-78.00027268
Ohio,US,40.82925852,-81.88844833
Pennsylvania,US,41.64938475,-75.29956506
Tennessee,US,35.23868267,-87.78644456
West Virginia,US,38.14901357,-82.42287994
Virginia,US,38.06451466,-78.90293905
Tennessee,US,36.29896232,-88.71990865
Texas,US,27.7610369,-99.33237355
Utah,US,41.27116049,-111.9145117
Georgia,US,32.04066113,-84.54742852
Iowa,US,42.42853483,-94.17987389
Kentucky,US,37.52168356,-87.67989953
Louisiana,US,32.70847669,-93.33121835
Mississippi,US,33.61300486,-89.28392912
Missouri,US,37.2813734,-92.876329
Nebraska,US,40.17642643,-98.50019851
Colorado,US,40.55499405,-104.3929621
Indiana,US,40.72934187,-85.22132966
Louisiana,US,30.46058217,-91.30989571
Louisiana,US,32.78550125,-91.461201
Louisiana,US,30.87882871,-91.4148538
New York,US,41.16278376,-73.75741653
Pennsylvania,US,40.31377979999999,-79.46615476
Virginia,US,38.11021557,-76.80213247
West Virginia,US,39.6065771,-80.64016540000001
Michigan,US,44.33853602,-85.57712739
Texas,US,29.27765923,-96.22319248
Washington,US,48.82227976,-121.7490018
Georgia,US,32.12009104,-82.72574721
Arkansas,US,35.25688493,-91.74908296
Georgia,US,34.64624278,-83.74905525
Indiana,US,40.74911165,-86.86492015
Tennessee,US,35.92929884,-85.45591799
Nevada,US,39.44157041,-114.899966
Illinois,US,41.75509713,-89.91556058
Georgia,US,34.80987459,-84.96093476
Indiana,US,41.13863784,-85.50791236
Kentucky,US,36.75700531,-84.14541217
Washington,US,46.90022523,-117.5241763
Texas,US,33.98842886,-98.7041034
Maryland,US,38.37301947,-75.62705831
Texas,US,34.07945812,-99.24178437
Alabama,US,31.98773215,-87.30891118
Georgia,US,31.97496928,-83.43438555
Georgia,US,33.78290391,-82.74286107
North Carolina,US,36.2084135,-81.16232895
Minnesota,US,46.35721532,-96.4684375
Georgia,US,32.80291082,-83.17140684
Mississippi,US,31.16078225,-91.31018819
Illinois,US,41.44619267,-87.97862712
Texas,US,26.47411727,-97.61535848
North Dakota,US,48.34522353,-103.4793387
Ohio,US,41.56052014,-84.58429552
South Carolina,US,33.62190129,-79.72767442
Virginia,US,37.28131268,-76.70905141
Illinois,US,37.73033511,-88.92994027
Tennessee,US,35.89099229,-86.89281867
Texas,US,30.64655664,-97.6004854
North Carolina,US,35.70625477,-77.917978
Tennessee,US,36.15496772,-86.29775884
Texas,US,29.1732598,-98.08693082
Virginia,US,39.17054517,-78.17325058
Connecticut,US,41.82972709,-71.98182316
Vermont,US,42.986982,-72.71268875
Vermont,US,43.58010937,-72.58595157
Texas,US,31.85008651,-103.0485163
Louisiana,US,31.94449367,-92.63789413
Illinois,US,42.33641854,-89.16085327
Iowa,US,43.37751174,-93.73407298
Wisconsin,US,44.06886922,-88.64477096
Iowa,US,43.29094334,-91.84422722
Minnesota,US,43.98772283,-91.78081305
Alabama,US,34.15030532,-87.37325922
Mississippi,US,33.08747908,-89.03391385
West Virginia,US,39.02775007,-81.37473928
Texas,US,33.21570665,-97.65460265
Virginia,US,36.9746148,-82.62410519
Ohio,US,41.36224827,-83.62285108
Texas,US,32.78722382,-95.38236368
West Virginia,US,39.20967886,-81.5162836
Wisconsin,US,44.45537896,-90.04158336
Iowa,US,42.38979414,-96.0459439
Illinois,US,40.78579374,-89.20973757
Kentucky,US,38.04178222,-84.7417556
Arkansas,US,35.18902527,-91.2439489
Kansas,US,37.8865336,-95.74006277
Oklahoma,US,36.42316318,-99.26283045
Maryland,US,38.21274277,-75.33200012
Massachusetts,US,42.35026951,-71.90493363
Georgia,US,31.55162306,-83.85090513
Iowa,US,43.37750768,-93.26087602
Missouri,US,40.47945588,-94.42328751
Iowa,US,42.73305373,-93.73515113
Minnesota,US,45.17297924,-93.96234781
Missouri,US,37.27029221,-92.46914488
Ohio,US,40.84339621,-83.30734173
Kansas,US,39.11727348,-94.76378225
New York,US,42.70145109,-78.22199579
Pennsylvania,US,41.51955538,-76.01074915
West Virginia,US,37.612327,-81.54511071
Virginia,US,36.91582035,-81.07834059
North Carolina,US,36.16222629,-80.66239436
Washington,US,46.45738486,-120.7380126
Mississippi,US,34.02824175,-89.70762049999998
Oregon,US,45.23330449,-123.3086963
South Dakota,US,43.00924485,-97.39467635
New York,US,42.63505484,-77.10369919
Arizona,US,34.59933926,-112.5538588
Mississippi,US,32.77890365,-90.39656148
Arkansas,US,35.00292371,-93.41171338
Minnesota,US,44.71710183,-95.86842453
Montana,US,45.93955949,-108.2691486
California,US,38.68278902,-121.9018288
Maine,US,43.47808377,-70.71052375
Nebraska,US,40.87272618,-97.59710186
Pennsylvania,US,39.9210089,-76.73040131
South Carolina,US,34.97281497,-81.18085944
Virginia,US,37.24374789,-76.54412815
Texas,US,33.17659707,-98.68790885
California,US,39.26255932,-121.3535644
Alaska,US,65.50815459,-151.3907387
Arizona,US,32.76895712,-113.90666740000002
Colorado,US,40.00346839,-102.4258673
Texas,US,27.00156391,-99.16987152
Alberta,Canada,53.9333,-116.5765
Anguilla,United Kingdom,18.2206,-63.0686
Anhui,China,31.8257,117.2264
Aruba,Netherlands,12.5211,-69.9683
Australian Capital Territory,Australia,-35.4735,149.0124
Beijing,China,40.1824,116.4142
Bermuda,United Kingdom,32.3078,-64.7505
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385
British Columbia,Canada,53.7267,-127.6476
British Virgin Islands,United Kingdom,18.4207,-64.64
Cayman Islands,United Kingdom,19.3133,-81.2546
Channel Islands,United Kingdom,49.3723,-2.3644
Chongqing,China,30.0572,107.874
Curacao,Netherlands,12.1696,-68.99
Diamond Princess,US,,
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236
Faroe Islands,Denmark,61.8926,-6.9118
French Guiana,France,4.0,-53.0
French Polynesia,France,-17.6797,-149.4068
Fujian,China,26.0789,117.9874
Gansu,China,37.8099,101.0583
Gibraltar,United Kingdom,36.1408,-5.3536
Grand Princess,Canada,,
Grand Princess,US,,
Greenland,Denmark,71.7069,-42.6043
Guadeloupe,France,16.265,-61.551
Guam,US,13.4443,144.7937
Guangdong,China,23.3417,113.4244
Guangxi,China,23.8298,108.7881
Guizhou,China,26.8154,106.8748
Hainan,China,19.1959,109.7453
Hebei,China,39.549,116.1306
Heilongjiang,China,47.861999999999995,127.7615
Henan,China,33.882,113.61399999999999
Hong Kong,China,22.3,114.2
Hubei,China,30.9756,112.2707
Hunan,China,27.6104,111.7088
Inner Mongolia,China,44.0935,113.9448
Isle of Man,United Kingdom,54.2361,-4.5481
Jiangsu,China,32.9711,119.455
Jiangxi,China,27.614,115.7221
Jilin,China,43.6661,126.1923
Liaoning,China,41.2956,122.6085
Macau,China,22.1667,113.55
Manitoba,Canada,53.7609,-98.8139
Martinique,France,14.6415,-61.0242
Mayotte,France,-12.8275,45.166244
Montserrat,United Kingdom,16.742498,-62.187366
New Brunswick,Canada,46.5653,-66.4619
New Caledonia,France,-20.904305,165.618042
New South Wales,Australia,-33.8688,151.2093
Newfoundland and Labrador,Canada,53.1355,-57.6604
Ningxia,China,37.2692,106.1655
Northern Mariana Islands,US,15.0979,145.6739
Northern Territory,Australia,-12.4634,130.8456
Northwest Territories,Canada,64.8255,-124.8457
Nova Scotia,Canada,44.682,-63.7443
Ontario,Canada,51.2538,-85.3232
Prince Edward Island,Canada,46.5107,-63.4168
Puerto Rico,US,18.2208,-66.5901
Qinghai,China,35.7452,95.9956
Quebec,Canada,52.9399,-73.5491
Queensland,Australia,-27.4698,153.0251
Recovered,Canada,,
Recovered,US,,
Reunion,France,-21.1151,55.5364
Saint Barthelemy,France,17.9,-62.8333
Saint Pierre and Miquelon,France,46.8852,-56.3159
Saskatchewan,Canada,52.9399,-106.4509
Shaanxi,China,35.1917,108.8701
Shandong,China,36.3427,118.1498
Shanghai,China,31.201999999999998,121.4491
Shanxi,China,37.5777,112.2922
Sichuan,China,30.6171,102.7103
Sint Maarten,Netherlands,18.0425,-63.0548
South Australia,Australia,-34.9285,138.6007
St Martin,France,18.0708,-63.0501
Tasmania,Australia,-42.8821,147.3272
Tianjin,China,39.3054,117.323
Tibet,China,31.6927,88.0924
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979
Victoria,Australia,-37.8136,144.9631
Virgin Islands,US,18.3358,-64.8963
Western Australia,Australia,-31.9505,115.8605
Xinjiang,China,41.1129,85.2401
Yukon,Canada,64.2823,-135.0
Yunnan,China,24.974,101.48700000000001
Zhejiang,China,29.1832,120.0934
,Afghanistan,33.93911,67.709953
,Albania,41.1533,20.1683
,Algeria,28.0339,1.6596
,Andorra,42.5063,1.5218
,Angola,-11.2027,17.8739
,Antigua and Barbuda,17.0608,-61.7964
,Argentina,-38.4161,-63.6167
,Armenia,40.0691,45.0382
,Austria,47.5162,14.5501
,Azerbaijan,40.1431,47.5769
,Bahamas,25.025885,-78.035889
,Bahrain,26.0275,50.55
,Bangladesh,23.685,90.3563
,Barbados,13.1939,-59.5432
,Belarus,53.7098,27.9534
,Belgium,50.8333,4.469936
,Belize,17.1899,-88.4976
,Benin,9.3077,2.3158
,Bhutan,27.5142,90.4336
,Bolivia,-16.2902,-63.5887
,Bosnia and Herzegovina,43.9159,17.6791
,Botswana,-22.3285,24.6849
,Brazil,-14.235,-51.9253
,Brunei,4.5353,114.7277
,Bulgaria,42.7339,25.4858
,Burkina Faso,12.2383,-1.5616
,Burma,21.9162,95.956
,Burundi,-3.3731,29.9189
,Cabo Verde,16.5388,-23.0418
,Cambodia,11.55,104.9167
,Cameroon,3.848,11.5021
,Central African Republic,6.6111,20.9394
,Chad,15.4542,18.7322
,Chile,-35.6751,-71.543
,Colombia,4.5709,-74.2973
,Congo (Brazzaville),-4.2634,15.2832
,Congo (Kinshasa),-4.322447,15.307045
,Costa Rica,9.7489,-83.7534
,Cote d'Ivoire,7.54,-5.5471
,Croatia,45.1,15.2
,Cuba,21.521757,-77.78116700000002
,Cyprus,35.1264,33.4299
,Czechia,49.8175,15.473
,Denmark,56.2639,9.5018
,Diamond Princess,,
,Djibouti,11.8251,42.5903
,Dominica,15.415,-61.371
,Dominican Republic,18.7357,-70.1627
,Ecuador,-1.8312,-78.1834
,Egypt,26.820553000000004,30.802498
,El Salvador,13.7942,-88.8965
,Equatorial Guinea,1.6508,10.2679
,Eritrea,15.1794,39.7823
,Estonia,58.5953,25.0136
,Eswatini,-26.5225,31.4659
,Ethiopia,9.145,40.4897
,Fiji,-17.7134,178.065
,Finland,61.92411,25.748151
,France,46.2276,2.2137
,Gabon,-0.8037,11.6094
,Gambia,13.4432,-15.3101
,Georgia,42.3154,43.3569
,Germany,51.165691,10.451526
,Ghana,7.9465,-1.0232
,Greece,39.0742,21.8243
,Grenada,12.1165,-61.679
,Guatemala,15.7835,-90.2308
,Guinea,9.9456,-9.6966
,Guinea-Bissau,11.8037,-15.1804
,Guyana,4.860416000000002,-58.93018000000001
,Haiti,18.9712,-72.2852
,Holy See,41.9029,12.4534
,Honduras,15.2,-86.2419
,Hungary,47.1625,19.5033
,Iceland,64.9631,-19.0208
,India,20.593684,78.96288
,Indonesia,-0.7893,113.9213
,Iran,32.427908,53.68804599999999
,Iraq,33.223191,43.679291
,Ireland,53.1424,-7.6921
,Israel,31.046051,34.851612
,Italy,41.87194,12.56738
,Jamaica,18.1096,-77.2975
,Japan,36.204824,138.252924
,Jordan,31.24,36.51
,Kazakhstan,48.0196,66.9237
,Kenya,-0.0236,37.9062
,"Korea, South",35.90775700000001,127.766922
,Kosovo,42.602636,20.902977
,Kuwait,29.31166,47.481766
,Kyrgyzstan,41.20438,74.766098
,Laos,19.85627,102.495496
,Latvia,56.8796,24.6032
,Lebanon,33.8547,35.8623
,Liberia,6.4280550000000005,-9.429499
,Libya,26.3351,17.228331
,Liechtenstein,47.14,9.55
,Lithuania,55.1694,23.8813
,Luxembourg,49.8153,6.1296
,MS Zaandam,,
,Madagascar,-18.766947,46.869107
,Malawi,-13.254307999999998,34.301525
,Malaysia,4.210483999999999,101.975766
,Maldives,3.2028,73.2207
,Mali,17.570692,-3.996166000000001
,Malta,35.9375,14.3754
,Mauritania,21.0079,-10.9408
,Mauritius,-20.348404,57.552152
,Mexico,23.6345,-102.5528
,Moldova,47.4116,28.3699
,Monaco,43.7333,7.4167
,Mongolia,46.8625,103.8467
,Montenegro,42.708678000000006,19.37439
,Morocco,31.7917,-7.0926
,Mozambique,-18.665695,35.529562
,Namibia,-22.9576,18.4904
,Nepal,28.1667,84.25
,Netherlands,52.1326,5.2913
,New Zealand,-40.9006,174.886
,Nicaragua,12.865416,-85.207229
,Niger,17.607789,8.081666
,Nigeria,9.082,8.6753
,North Macedonia,41.6086,21.7453
,Norway,60.472,8.4689
,Oman,21.512583,55.92325500000001
,Pakistan,30.3753,69.3451
,Panama,8.538,-80.7821
,Papua New Guinea,-6.314993,143.95555
,Paraguay,-23.4425,-58.4438
,Peru,-9.19,-75.0152
,Philippines,12.879721,121.774017
,Poland,51.9194,19.1451
,Portugal,39.3999,-8.2245
,Qatar,25.3548,51.1839
,Romania,45.9432,24.9668
,Russia,61.52401,105.318756
,Rwanda,-1.9403,29.8739
,Saint Kitts and Nevis,17.357822,-62.782998
